AL011970,               ALMA,     39,
19700728, 1200,  , TD, 35.0N,  75.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700728, 1800,  , TD, 34.8N,  74.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700729, 0000,  , TD, 34.7N,  73.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700729, 0600,  , TD, 34.6N,  72.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700729, 1200,  , TD, 34.5N,  71.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700729, 1800,  , TD, 33.9N,  69.2W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700730, 0000,  , TD, 33.2N,  67.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700730, 0600,  , TD, 32.6N,  64.7W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700730, 1200,  , TD, 32.0N,  62.5W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700730, 1800,  , TD, 32.7N,  61.3W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 0000,  , TD, 33.5N,  60.2W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 0600,  , TD, 34.2N,  59.1W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 1200,  , TD, 35.0N,  58.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 1800,  , TD, 36.2N,  57.7W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 0000,  , TD, 37.5N,  57.3W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 0600,  , TD, 38.9N,  56.9W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 1200,  , TD, 40.0N,  56.5W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 1800,  , TD, 42.0N,  56.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL041970,              CELIA,     24,
19700731, 0000,  , TD, 18.5N,  82.5W,  25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 0600,  , TD, 19.5N,  82.9W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 1200,  , TD, 20.3N,  83.2W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700731, 1800,  , TD, 21.1N,  83.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 0000,  , TD, 21.9N,  84.3W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 0600,  , TD, 22.7N,  85.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 1200,  , TS, 23.3N,  85.8W,  45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700801, 1800,  , TS, 23.9N,  86.5W,  60,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700802, 0000,  , HU, 24.3N,  87.2W, 100,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700802, 0600,  , HU, 24.9N,  88.3W,  90,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
